scope	test_name	outcome	multiplicity
coverage	Run_BodyRecordsNoPredicates_FailsAsImplicitPass	Passed	1
coverage	Run_BodyThrows_FailsWithExceptionAndStackDiagnostics	Passed	1
coverage	Run_CrossSpecPathWithSingleOwningSpec_ThrowsArgumentException	Passed	1
coverage	Run_EmptyManifestPath_ThrowsArgumentException	Passed	1
coverage	Run_FailingPredicate_FailsWithPredicateIdInDiagnostics	Passed	1
coverage	Run_FailureDetailContainingNewline_IsFlattenedInDiagnostics	Passed	1
coverage	Run_InvokedTwice_EachInvocationGetsAFreshEnvelope	Passed	1
coverage	Run_ManifestPathMissingFromIndex_ThrowsArgumentException	Passed	1
coverage	Run_ManifestPathNotEndingInScenarioName_ThrowsArgumentException	Passed	1
coverage	Run_NaNValueAgainstInRangePredicate_Fails	Passed	1
coverage	Run_NonEmptyFixtureRefs_ThrowsArgumentException	Passed	1
coverage	Run_NonKebabCaseName_ThrowsArgumentException	Passed	1
coverage	Run_SeedIsPlumbedVerbatimIntoContextAndDiagnostics	Passed	1
coverage	Run_UnsupportedFormatVersion_ThrowsArgumentException	Passed	1
coverage	RungsAscend_SoFasterAlwaysMeansAHigherIndex	Passed	1
coverage	RunningAtTheManConnectsMoreOftenThanRunningAcrossHim	Passed	1
coverage	RunningAwayIsNoWorseThanRunningAcross_TheClampNotANegative	Passed	1
coverage	RuntimeLedgerSurface_RoutesTransactionAndBudgetQueryThroughOwnedClubEntry	Passed	1
coverage	RushArmed_BallBeyondThisKeepersCommitDistance_DoesNotArm(0)	Passed	1
coverage	RushArmed_BallBeyondThisKeepersCommitDistance_DoesNotArm(1)	Passed	1
coverage	RushArmed_CarrierWithADefenderGivingChase_StillArms(0)	Passed	1
coverage	RushArmed_CarrierWithADefenderGivingChase_StillArms(1)	Passed	1
coverage	RushArmed_ClearanceOutrunningTheKeeper_DoesNotArm(0)	Passed	1
coverage	RushArmed_ClearanceOutrunningTheKeeper_DoesNotArm(1)	Passed	1
coverage	RushArmed_HighBall_DoesNotArm(0)	Passed	1
coverage	RushArmed_HighBall_DoesNotArm(1)	Passed	1
coverage	RushArmed_LooseBallInFrontOfGoalWithNoCover_Arms(0)	Passed	1
coverage	RushArmed_LooseBallInFrontOfGoalWithNoCover_Arms(1)	Passed	1
coverage	RushArmed_MovingLooseBall_LocksTheMeetingPointNotTheBall(0)	Passed	1
coverage	RushArmed_MovingLooseBall_LocksTheMeetingPointNotTheBall(1)	Passed	1
coverage	RushArmed_OwnTeamHasTheBall_DoesNotArm(0)	Passed	1
coverage	RushArmed_OwnTeamHasTheBall_DoesNotArm(1)	Passed	1
coverage	RushArmed_RunLongerThanTheTimeBudget_DoesNotArm(0)	Passed	1
coverage	RushArmed_RunLongerThanTheTimeBudget_DoesNotArm(1)	Passed	1
coverage	RushArmed_SameBall_ArmsForABoldKeeperAndNotATimidOne(0)	Passed	1
coverage	RushArmed_SameBall_ArmsForABoldKeeperAndNotATimidOne(1)	Passed	1
coverage	RushArmed_TeammateGoalSideOfTheBall_DoesNotArm(0)	Passed	1
coverage	RushArmed_TeammateGoalSideOfTheBall_DoesNotArm(1)	Passed	1
coverage	RushArmed_UnopposedCarrier_Arms(0)	Passed	1
coverage	RushArmed_UnopposedCarrier_Arms(1)	Passed	1
coverage	RushCommitDistance_FallsWithFatigue	Passed	1
coverage	RushCommitDistance_IsClampedBothWays	Passed	1
coverage	RushCommitDistance_RisesWithComposure	Passed	1
coverage	RushCommitDistance_RisesWithOneVsOne	Passed	1
coverage	RushLaunchMps_HigherPace_ProducesHigherSpeed	Passed	1
coverage	RushLaunchMps_MaxFatigue_ReducesSpeed	Passed	1
coverage	RushReachingLockedTarget_EndsTheRush(0)	Passed	1
coverage	RushReachingLockedTarget_EndsTheRush(1)	Passed	1
coverage	Rushing_AttackerWithinTriggerRadius_TransitionsToOneOnOne	Passed	1
coverage	Rushing_HandBallContact_TransitionsToSmothered	Passed	1
coverage	Rushing_HandContact_PhysicsTransitionsToSmothered	Passed	1
coverage	Rushing_TargetReachedAndIntercepted_ResolvesAsInterceptionAbort	Passed	1
coverage	Rushing_TargetReachedWithAttackerInRadius_TransitionsToOneOnOne	Passed	1
coverage	Rushing_TargetReachedWithContact_ResolvesAsSmothered	Passed	1
coverage	Rushing_TargetReachedWithoutContact_TransitionsToRecovering	Passed	1
coverage	SC002_Window_ClosesAfterDurationTicks	Passed	1
coverage	SC003_Anticipation1_IntervalIs30Ticks	Passed	1
coverage	SC004_Anticipation20_IntervalIs6Ticks	Passed	1
coverage	SC005_Possession_DoublesCheckInterval	Passed	1
coverage	SC008_CheckFire_PopulatesAnimDataAndOpensWindow	Passed	1
coverage	SE001_EliteConditions_LowErrorAngle	Passed	1
coverage	SE002_WorstCase_ErrorClampedAtMax	Passed	1
coverage	SE003_FullPowerHigherError_ThanMediumPower	Passed	1
coverage	SE004_PowerPenalty_MonotonicallyIncreasing	Passed	1
coverage	SE005_PressureScalar_MonotonicallyIncreasesError	Passed	1
coverage	SE006_FatigueScalar_MonotonicallyIncreasesError	Passed	1
coverage	SE007_FinishingModifier_MonotonicallyDecreasesError	Passed	1
coverage	SE008_PoorBodyMechanics_IncreasesError	Passed	1
coverage	SE009_ErrorDirection_IsDeterministic	Passed	1
coverage	SE010_EliteConditions_ErrorAngleNeverZero	Passed	1
coverage	SN001_CentreSpinIntentZero_TopspinDominant	Passed	1
coverage	SN002_BelowCentre_ProducesBackspin	Passed	1
coverage	SN003_OffCentre_ProducesNonZeroSidespin	Passed	1
coverage	SN004_HigherTechnique_IncreasesSpinMagnitude	Passed	1
coverage	SN005_SpinIntentZero_ProducesNonZeroSpin	Passed	1
coverage	SN006_MaxSpinInputs_MagnitudeWithinMagnusBound	Passed	1
coverage	SN007_MaxSpinIntent_GreaterThanHalfSpinAndBothBounded	Passed	1
coverage	SN008_SpinCalculation_IsDeterministic	Passed	1
coverage	SNAP006_PerceivedAgent_ConfidenceScore_Is1AtStage0	Passed	1
coverage	SNAP010_EffectiveFovAngle_ReflectsPostPressureValue	Passed	1
coverage	SV001_CloseRange_FinishingDominates	Passed	1
coverage	SV001_Ground_ProducesTopspin_PositiveY	Passed	1
coverage	SV002_Chip_ProducesBackspin_NegativeY	Passed	1
coverage	SV002_LongRange_LongShotsDominates	Passed	1
coverage	SV003_CrossFlat_ProducesSidespin_NonZeroZ	Passed	1
coverage	SV003_MaxPowerEliteAttributes_VelocityInExpectedRange	Passed	1
coverage	SV004_HigherTechnique_IncreasesMagnitude	Passed	1
coverage	SV004_MinPowerMinAttributes_VelocityAtOrAboveAbsoluteMin	Passed	1
coverage	SV005_BelowCentreContact_ReducesVelocityVsCentre	Passed	1
coverage	SV005_Cross_SpinMagnitude_WithinProfileMax	Passed	1
coverage	SV006_Chip_SpinMagnitude_WithinProfileMax	Passed	1
coverage	SV006_OffCentreContact_ReducesVelocityVsCentre	Passed	1
coverage	SV007_ComputeSpinVector_IsDeterministic	Passed	1
coverage	SV007_HighSpinIntent_ReducesVelocity	Passed	1
coverage	SV008_AllPassTypes_NonZeroTechnique_ProducesNonZeroSpin	Passed	1
coverage	SV008_SpinIntentZero_NoSpinVelocityReduction	Passed	1
coverage	SV009_FullFatigue_ReducesVelocity	Passed	1
coverage	SV010_FatigueModifier_MonotonicallyDecreasing	Passed	1
coverage	SV011_EliteInputs_VelocityClampedAtAbsoluteMax	Passed	1
coverage	SV012_VelocityCalculation_IsDeterministic	Passed	1
coverage	SameKeyInDifferentSections_BothKept	Passed	1
coverage	SamePlayer_DifferentCompetitions_TalliesAreIndependent_BothSurvive	Passed	1
coverage	SameRecordSequence_FoldedTwiceIntoFreshStates_YieldsIdenticalEncodedBytes	Passed	1
coverage	SameTeamCollision_ReducedMomentumNoFall	NotExecuted	1
coverage	SameTickAgain_IsANoOp	Passed	1
coverage	SatisfiesCursorInvariant_CompletedSeason_IsVacuouslyTrue	Passed	1
coverage	SatisfiesCursorInvariant_HoldsAtOrAheadOfWorldDay_FailsBehind	Passed	1
coverage	SaveAndRestoreCarryTheTackleLatches(1089357896855742840UL)	Passed	1
coverage	SaveAndRestoreCarryTheTackleLatches(3517370462UL)	Passed	1
coverage	SaveArmed_BallMovingAwayFromGoal_DoesNotArm	Passed	1
coverage	SaveArmed_LooseBallDrivingAtDefendedGoal_Team0_Arms	Passed	1
coverage	SaveArmed_LooseBallDrivingAtDefendedGoal_Team1_Arms	Passed	1
coverage	SaveArmed_OutOfRange_DoesNotArm	Passed	1
coverage	SaveArmed_PossessedBall_DoesNotArm	Passed	1
coverage	SaveArmed_TooSlow_DoesNotArm	Passed	1
coverage	SaveAtAnyDay_IsByteIdenticalToTheUninterruptedRun	Passed	1
coverage	SaveDecision_SurvivesAdversarialTactic	Passed	1
coverage	SaveEpisode_ReArmsAfterBallResolves_CommitsAgain	Passed	1
coverage	SaveLoad_CommitWithoutBuildHash_Throws	Passed	1
coverage	SaveLoad_ConsecutiveSaves_SecondOverwriteDoesNotCorruptFirstDigest	Passed	1
coverage	SaveLoad_CorruptRecordTrailer_IsRefused	Passed	1
coverage	SaveLoad_DiskLoadedHeader_PassesTheReplayEnvironmentCheck	Passed	1
coverage	SaveLoad_Encode_CommitAtomic_Load_ValidateHeader_DigestMatches	Passed	1
coverage	SaveLoad_ForeignBytes_AreRefusedAsSchemaIncompatible	Passed	1
coverage	SaveLoad_ForeignFingerprintOnDisk_FailsTheReplayEnvironmentCheck	Passed	1
coverage	SaveLoad_MidTickSnapshot_SaveAndLoad	NotExecuted	1
coverage	SaveLoad_MissingFile_IsAStorageFailure	Passed	1
coverage	SaveLoad_NullFingerprint_RoundTripsToNull	Passed	1
coverage	SaveLoad_PaddedRecord_IsRefused	Passed	1
coverage	SaveLoad_TrainingAndMedicalState_ResumeFieldIdenticalThroughOneFile	Passed	1
coverage	SaveLoad_TransposedTrainingAndMedicalBlocks_FailLoud	Passed	1
coverage	SaveLoad_ValidateHeader_RejectsTamperedDigest	Passed	1
coverage	SaveLoad_WithNoTrainingOrMedicalState_YieldsEmptySetsNotNulls	Passed	1
coverage	SaveResolution_ClearsDetectionStamp	Passed	1
coverage	SaveRestore_ANegativeBirthWorldDayBeyondInt32Range_SurvivesTheCodec	Passed	1
coverage	SaveRestore_AcrossADrawBoundary_ContinuesIdentically_TTMDDET001	Passed	1
coverage	SaveRestore_AcrossMidWeek_ContinuesIdentically_TTRDET001	Passed	1
coverage	SaveRestore_ContinuesIdentically	Passed	1
coverage	SaveRestore_RoundTripsEveryField	Passed	1
coverage	SaveThenLoad_RestoresTheEvolvedRoster_NotTheBootstrap	Passed	1
coverage	SaveThenResume_OfACareerWithNoProgression_RoundTripsThroughTheLoadedContents	Passed	1
coverage	SaveThroughAnUnwiredLoop_WritesWellFormedEmptyBlocks	Passed	1
coverage	SaveThroughTheLoop_RoundTripsTheCareer	Passed	1
coverage	SaveTrigger_CommitsGoalkeeperProjection	Passed	1
coverage	Save_AnEmptyCareerTriple_OverAPopulatedCareer_IsRefused	Passed	1
coverage	Save_AnEmptyCareerTriple_OverAnAlreadyEmptyCareer_Succeeds	Passed	1
coverage	Save_AnEmptyCareerTriple_ToANewPath_Succeeds	Passed	1
coverage	Save_AnEmptyProgressionSet_BesideEmptyCareerSets_IsAccepted	Passed	1
coverage	Save_AnEmptyProgressionStore_OverAPopulatedRoster_IsRefused	Passed	1
coverage	Save_AnEmptyProgressionStore_OverAnAlreadyEmptyFile_Succeeds	Passed	1
coverage	Save_AnEmptyProgressionStore_ToANewPath_Succeeds	Passed	1
coverage	Save_AnUnwiredDiscipline_OverAPopulatedTally_IsRefused	Passed	1
coverage	Save_AnUnwiredDiscipline_OverAnAlreadyEmptyOne_Succeeds	Passed	1
coverage	Save_AnUnwiredDiscipline_ToANewPath_Succeeds	Passed	1
coverage	Save_CarryingNoFinances_CannotEmptyAPopulatedFinanceBlock	Passed	1
coverage	Save_CarryingNoFinances_MayCreateAndMayOverwriteAFinancelessFile	Passed	1
coverage	Save_CoherenceGate_RefusesEachDisagreementShape_AndAcceptsPermutedClubOrder	Passed	1
coverage	Save_CrossClubDuplicatePlayerId_FailsLoud	Passed	1
coverage	Save_CursorLaggingTheClockByTwoOrMore_FailsLoud	Passed	1
coverage	Save_DefaultCareerBlock_IsRefusedByName_NotByNullReference	Passed	1
coverage	Save_DuplicateClubId_IsRefusedByName	Passed	1
coverage	Save_FutureDatedBirthWorldDay_FailsLoud	Passed	1
coverage	Save_FutureDatedCareerCursor_FailsLoud	Passed	1
coverage	Save_FutureDatedProgressionCursor_FailsLoud	Passed	1
coverage	Save_IncoherentCareerBlockTriple_FailsLoud	Passed	1
coverage	Save_Load_AFinancelessSeason_RoundTripsAsAZeroClubBlock	Passed	1
coverage	Save_Load_RoundTripsTheFinanceBlockThroughTheFile	Passed	1
coverage	Save_NonEmptyFinancesContainingForeignClub_FailsLoud	Passed	1
coverage	Save_NonEmptyFinancesMissingCurrentSeasonClub_FailsLoud	Passed	1
coverage	Save_NullEngine_Throws	Passed	1
coverage	Save_NullFinances_Throws	Passed	1
coverage	Save_NullProgression_Throws	Passed	1
coverage	Save_NullSeason_Throws	Passed	1
coverage	Save_NullTrainingOrMedicalClubs_Throws	Passed	1
coverage	Save_NullWorld_Throws	Passed	1
coverage	Save_OverwritesExistingFile_Atomically	Passed	2
coverage	Save_ProgressionCursorLaggingTheClockByOne_IsAccepted	Passed	1
coverage	Save_ProgressionCursorLaggingTheClockByTwoOrMore_FailsLoud	Passed	1
coverage	Save_ProgressionSetDisagreeingWithTheCareerSets_IsRefused	Passed	1
coverage	Save_ProgressionSetWithADifferentPlayer_IsRefused	Passed	1
coverage	Save_ScoredUnderNonIdentityTactic_DoesNotThrow_AndYieldsFiniteBase	Passed	1
coverage	Save_ThePublicLongForm_DrivingNoDiscipline_CannotEmptyAPopulatedTally	Passed	1
coverage	SavedWorldSeed_RebuildsTheSameDay0League	Passed	1
coverage	SavingIsOfferedInEveryState_IncludingFullTime	Passed	1
coverage	ScalarIdentityRows_AreExactlyOne	Passed	1
coverage	ScalarTable_OffRowIsExactlyZero	Passed	1
coverage	ScaleAndClampBudget_Int32ExtremeBase_DoesNotOverflowBeforeClamp	Passed	1
coverage	ScaleIsOnePerMetre	Passed	1
coverage	ScenarioResult_RejectsUnknownStatus	Passed	1
coverage	SchemaVersion_IsPinned	Passed	1
coverage	ScoreState_FeedsSnapshotDigest	Passed	1
coverage	ScreenId_HasValueEquality	Passed	1
coverage	ScreenedGoalBoundThreat_StillVetoesRush(0)	Passed	1
coverage	ScreenedGoalBoundThreat_StillVetoesRush(1)	Passed	1
coverage	ScriptedPass_InitiatesThroughExecutorAdapters_AndAdvances	Passed	1
coverage	ScriptedPass_ReachesContact_ReleasesPossession_AndKicksBall	Passed	1
coverage	ScriptedShot_InitiatesThroughExecutorAdapters_AndAdvances	Passed	1
coverage	SeasonState_InstanceFieldCount_MatchesFieldsEqualSet	Passed	1
coverage	SecondSeason_DiffersFromTheFirst_SoACareerDoesNotRepeatItself	Passed	1
coverage	SectionedKeys_RoundTrip	Passed	1
coverage	SeedFor_IsKeyedSoASliceIsReproducibleInIsolation	Passed	1
coverage	SeedFrom_ACrossClubDuplicatePlayerId_IsRefused	Passed	1
coverage	SeedFrom_ADuplicateClubId_IsRefused	Passed	1
coverage	SeedFrom_ANullSquadElement_IsRefused	Passed	1
coverage	SeedFrom_APlayerAtIntMaxValue_IsRefused	Passed	1
coverage	SeedFrom_AtAnAgeInsideTheGrowthRamp_CreditsTheContinuousStep	Passed	1
coverage	SeedFrom_AtTheSentinelWorldDay_IsRefused	Passed	1
coverage	SeedFrom_AtWorldDayZero_ThenAdvanceDay_PreservesEachPlayersBootstrapAge	Passed	1
coverage	SeedFrom_NullSquadsArray_IsRefused	Passed	1
coverage	SeedFrom_OneDayBelowTheSentinelWorldDay_Succeeds	Passed	1
coverage	SeedFrom_OutOfRangeValues_AreRefusedAtConstruction_NotOnlyAtSave	Passed	1
coverage	SegmentStartingInsideTheFrameRadius_IsANoOp	Passed	1
coverage	SelectAvailable_BackfillsTheLeastInjuredRatherThanRefusingToFieldATeam	Passed	1
coverage	SelectAvailable_ChangesWhatTheQuickSimWouldRate	Passed	1
coverage	SelectAvailable_DropsTheInjured	Passed	1
coverage	SelectAvailable_WhenTheRosterItselfCannotFieldATeam_FailsLoud	Passed	1
coverage	SelectAvailable_WithNobodyInjured_ReturnsTheSameInstance	Passed	1
coverage	Select_CoherentSquad_ReproducesRosterOrder	Passed	1
coverage	Select_FillsBenchWithBestRemaining	Passed	1
coverage	Select_FlagsBenchGoalkeeper	Passed	1
coverage	Select_IsDeterministic	Passed	1
coverage	Select_MapsEachStarterSlotToRequiredPosition_AllFamilies	Passed	1
coverage	Select_PicksHighestRatedForLineFirstSlot	Passed	1
coverage	Select_ThrowsWhenGoalkeeperMissing	Passed	1
coverage	Select_ThrowsWhenLineTooShort	Passed	1
coverage	Select_TieBreaksByAscendingPlayerId	Passed	1
coverage	SentOffAgent_CannotReceive_BallStaysLoose	Passed	1
coverage	SentOffAgent_DeceleratesToRest_UnderTheForcedStopCommand	Passed	1
coverage	SentOffAgent_IsReportedByThePublicAccessor	Passed	1
coverage	SentOffAgent_StopsAccruingHeatmapSamples	Passed	1
coverage	SeparatingOverlap_DoesNotReportDeflection_AndLeavesFlightUnchanged	Passed	1
coverage	SerializeLedger_EmptyQueue_WritesDomainTag_And_ZeroCount	Passed	1
coverage	SerializeLedger_OneTierAEvent_WritesCountOne	Passed	1
coverage	SerializeLedger_TierCEventNotCounted_InSerialOutput	Passed	1
coverage	SerializeLedger_TwoTierAEvents_WritesCountTwo	Passed	1
coverage	Serialize_BoolFalse_IsZero	Passed	1
coverage	Serialize_BoolTrue_IsOne	Passed	1
coverage	Serialize_IsBitwiseDeterministic_AndStableAcrossARoundTrip	Passed	1
coverage	Serialize_NegativeZeroFloat_NormalizesToPositiveZero	Passed	1
coverage	Serialize_NullStores_FailLoud	Passed	1
coverage	Serialize_RefusesNonFiniteInputValue	Passed	1
coverage	Serialize_U32_LittleEndian	Passed	1
coverage	Serialize_U64_LittleEndian	Passed	1
coverage	Serialize_U64_RoundTrip	Passed	1
coverage	ServesFrameAndReportAsJson	Passed	1
coverage	ServesThePage_WithAWellFormedFramedResponse	Passed	1
coverage	ServiceOnce_DoesNotAdvanceTheAnalyticsClock	Passed	1
coverage	ServiceOnce_DrainsQueuedCommand_ThroughRealEngine_AndLogsAtTickZero	Passed	1
coverage	ServiceOnce_EmptyQueue_IsNoOp	Passed	1
coverage	Service_AfterMatchEnded_DropsAll_NotAppliedNotLogged	Passed	1
coverage	Service_AppliesFifo_AndStampsBatchTick	Passed	1
coverage	Service_CommandRefusedByEngine_IsIsolated_BatchContinues_NoEscape	Passed	1
coverage	Service_EmptyQueue_IsNoOp	Passed	1
coverage	Service_SeparateBatches_StampedAtTheirOwnTicks	Passed	1
coverage	SetBallControlled_ZeroesMotion_AndRefreshesRecoveryCheckpoint	Passed	1
coverage	SetFocus_RefusesUnknownPlayer_AndFailsLoudOnUndefinedFocus_TTRFAIL003	Passed	1
coverage	SetMatchSeed_AcceptedWithoutException	Passed	1
coverage	SetPieceDutyFlags_BitPositionsAreStable	Passed	1
coverage	SetPlayerTacticIntent_RoutesToSetPlayerTacticSeam_AndNothingElse	Passed	1
coverage	SetPlayerTactic_InvalidAgent_Throws	Passed	1
coverage	SetPlayerTactic_RoutesPerAgent	Passed	1
coverage	SetPlayerTactic_TakesEffectOnlyAtStride	Passed	1
coverage	SetSpeedMultiplier_RejectsNonFiniteAndOutOfRange	Passed	1
coverage	SetTeamTacticIntent_RoutesToSetTeamTacticSeam_AndNothingElse	Passed	1
coverage	SetTeamTactic_InvalidTeam_Throws	Passed	1
coverage	SetTeamTactic_RoutesDismarkBuildUpRotationDials_PerTeam	Passed	1
coverage	SetTeamTactic_RoutesFocusPlay_PerTeam	Passed	1
coverage	SetTeamTactic_RoutesLineOfEngagement_PerTeam	Passed	1
coverage	SetTeamTactic_RoutesMarkingOrientation_PerTeam	Passed	1
coverage	SetTeamTactic_RoutesOffsideTrap_PerTeam	Passed	1
coverage	SetTeamTactic_RoutesPerTeam_Translated	Passed	1
coverage	SetTeamTactic_RoutesWidth_PerTeam	Passed	1
coverage	SetTeamTactic_TakesEffectOnlyAtStride	Passed	1
coverage	Set_BallLeavesAttackingThird_TransitionsToResting	Passed	1
coverage	Set_HighAnticipationScore_TransitionsToAnticipate	Passed	1
coverage	Set_RushIntentAboveCommitThreshold_TransitionsToRushing	Passed	1
coverage	Set_ShotEventDetected_TransitionsToAnticipate	Passed	1
coverage	SettleFinances_ExtremePositiveBoardModifier_ClampsBothBudgetsToCeiling	Passed	1
coverage	SettleFinances_IsPureForIdenticalInputs	Passed	1
coverage	SettleFinances_MatchesApprovedWorkedExample	Passed	1
coverage	SettleFinances_NegativeBoardModifier_FailsLoud	Passed	1
coverage	SettleFinances_ResetsSeasonRevenue_AndCarriesFfpWindow	Passed	1
coverage	SeverityBoundaries_LandInTheHigherTier_TTMDSEV002	Passed	1
coverage	SeverityPermilleSplit_IsWellFormed	Passed	1
coverage	SeverityTierTable_CoversEveryDefinedOrdinal	Passed	1
coverage	ShapeAnalyzer_LaneDeadZone_WithinHysteresis_PreservesCurrentLane	Passed	1
coverage	ShapeMismatchesAreRefused	Passed	1
coverage	SharedPin_SurvivesFirstArcResolve_ReleasesOnLast	Passed	1
coverage	ShiftedToNextSeason_OpensExactlyOneBreakAfterTheOldFinale	Passed	1
coverage	ShiftedToNextSeason_OverflowingTheDayRange_FailsLoud	Passed	1
coverage	ShiftedToNextSeason_PreservesANonUniformSchedule	Passed	1
coverage	ShiftedToNextSeason_SingleRoundCalendar_StillMovesForward	Passed	1
coverage	ShippedTackleReachIsActiveAndCannotOutreachLooseBallReclaim	Passed	1
coverage	ShootDistanceConstants_ShapeGuards	Passed	1
coverage	ShootDistance_DecaysMonotonicallyBeyondSweetRange	Passed	1
coverage	ShootDistance_HalfQuality_OneFalloffBeyondSweetRange	Passed	1
coverage	ShootDistance_InsideSweetRange_IsDistanceIndifferent	Passed	1
coverage	ShootDominates_InAttackingThird_OpenGoal	Passed	1
coverage	ShootMidfield_FullRangeRamp_EndpointsExact_AndStrictlyMonotone	Passed	1
coverage	ShootMidfield_NoCliffAcrossOldThreshold	Passed	1
coverage	ShootMidfield_RampMidpoint_IsExactMeanOfZoneEndpoints	Passed	1
coverage	ShootMidfield_RampRunsInShiftedForm	Passed	1
coverage	ShootNotGenerated_WhenOutOfRange	Passed	1
coverage	ShootRisk_ScalesWithBlockedGoal_NotFinishing	Passed	1
coverage	Shoot_PowerIntent_BetterFinisherStrikesHarder	Passed	1
coverage	Shoot_PowerIntent_NeverBelowTheFloor	Passed	1
coverage	Shoot_PowerIntent_OpenGoalEliteFinisher_ReachesFullPower	Passed	1
coverage	ShootingAtTheWrongGoal_IsWorthNearlyNothing	Passed	1
coverage	ShotAnimationData_PopulatedOnCompletion_NotPublished	NotExecuted	1
coverage	ShotExecutorState_SurvivesCanonicalSerializerRoundTrip	Passed	1
coverage	ShotExecutor_CaptureRestoreCapture_IsIdentity	Passed	1
coverage	ShotExecutor_InstanceFieldCount_MatchesSerializedSet	Passed	1
coverage	ShotExecutor_RealExecuteThenCaptureRestore_PreservesComputedState	Passed	1
coverage	ShotLane_AbilityConstants_MidpointIsExactlyNeutral	Passed	1
coverage	ShotLane_AverageBlocker_OccludesExactlyTheGeometricArc	Passed	1
coverage	ShotLane_AwayMirror_SightedShooterSeparatesBlockers	Passed	1
coverage	ShotLane_BlockerBehindTheGoalLine_DoesNotOcclude	Passed	1
coverage	ShotLane_BlockerBeyondThePost_OccludesExactlyTheOverlap	Passed	1
coverage	ShotLane_ComputedAverageBlocker_IsOcclusionNeutral	Passed	1
coverage	ShotLane_FarPostBlocker_OccludesTheGoal	Passed	1
coverage	ShotLane_GoalkeeperOcclusion_IsAttributeIndependent	Passed	1
coverage	ShotLane_GoalkeeperRead_IsContinuousAcrossItsBoundary	Passed	1
coverage	ShotLane_Goalkeeper_OccludesWithABodyNotAReach	Passed	1
coverage	ShotLane_LowVisionShooter_BarelySeparatesBlockers	Passed	1
coverage	ShotLane_NearBlocker_FadesInWithLaneDepth	Passed	1
coverage	ShotLane_NullAttributeView_IsAbilityNeutral	Passed	1
coverage	ShotLane_OcclusionIsContinuous_AcrossThePostDirection	Passed	1
coverage	ShotLane_OffCentreShooter_MeasuresTheArcAboutItsOwnBisector	Passed	1
coverage	ShotLane_SightedShooter_RespectsEliteAndExploitsPoorBlocker	Passed	1
coverage	ShotOutcomeDiagnostic_ReportsDistribution	NotExecuted	1
coverage	Shot_EndsThePreviousPass_EvenWhenTheBallStillFliesTowardTheReceiver	Passed	1
coverage	ShouldPlayThroughEngine_CoversEveryModeAndBothFixtureKinds	Passed	1
coverage	ShouldPlayThroughEngine_UndefinedMode_FailsLoud	Passed	1
coverage	ShouldStumble_LowStress_ReturnsFalse	Passed	1
coverage	ShouldStumble_MaxStressMinAttrs_ReturnsTrue	Passed	1
coverage	ShouldStumble_ModerateStress_EliteAttrsResistButMinAttrsStumble	Passed	1
coverage	ShouldStumble_SameInputs_ProducesSameOutput	Passed	1
coverage	ShouldStumble_ZeroTurnAngle_FloorBoundedBehaviour	Passed	1
coverage	ShowPostMatchReport_OffMatchView_Throws	Passed	1
coverage	SidelineTrap_DoesNotFireWhenBallIsFarFromTouchlines	Passed	1
coverage	SidelineTrap_DoesNotFireWhenCarrierFacesAwayFromTouchline	Passed	1
coverage	SidelineTrap_FiresWhenNearTouchlineAndFacingTouchline	Passed	1
coverage	SingleOption_IsAlwaysSelected	Passed	1
coverage	SipHash24_All64ReferenceVectors_ByteExact	Passed	1
coverage	SipHash24_ProjectDrawPreimage_Pinned	Passed	1
coverage	SipHash24_ReferenceVectors_ByteExact	Passed	1
coverage	SixYardTap_AndLongRangeShot_MatchTheWorkedExamples	Passed	1
coverage	SlotConstructor_FailsLoudOnMalformedFacts	Passed	1
coverage	SlotOrder_MedicalReadsTheSameDaysTrainingState	Passed	1
coverage	SlowBall_IsLeftToTheControlModel	Passed	1
coverage	Smoothing_ConvergesOnTheDesiredTarget	Passed	1
coverage	Smoothing_IsFrameRateIndependent	Passed	1
coverage	Smoothing_MovesTowardTheBall_ButNotAllTheWayInOneFrame	Passed	1
coverage	SnapshotCodec_DigestChainBreak_ReturnsError	Passed	1
coverage	SnapshotCodec_Encode_DigestChain_DependsOnPrevDigest	Passed	1
coverage	SnapshotCodec_Encode_ProducesSpecChainedDigest	Passed	1
coverage	SnapshotHandsOutACopy_NotTheLadderItself	Passed	1
coverage	SnapshotHeaderInitialize_RefusesAnEmptyBuildHash	Passed	1
coverage	SnapshotRestore_EmptyStore_RoundTrips	Passed	1
coverage	SnapshotRestore_IsFieldIdentical	Passed	1
coverage	SnapshotRestore_RoundTripsTheSeasonSubBlob	Passed	1
coverage	SnapshotStack_IsACopy_CallerCannotMutateTheShell	Passed	1
coverage	Snapshot_IsCanonical_RegardlessOfSeedOrder	Passed	1
coverage	Snapshot_IsDeterministicAcrossTwoIdenticalStores	Passed	1
coverage	SnapshotsPresetsAtConstruction	Passed	1
coverage	SpacingResolver_DetectsViolation_WhenAgentsTooClose	Passed	1
coverage	SpacingResolver_EqualCosts_HigherEntityIdDisplaced	Passed	1
coverage	SpacingResolver_HigherEntityId_Displaced	Passed	1
coverage	SpacingResolver_MultipleViolations_AllResolved	Passed	1
coverage	SpacingResolver_PreservesDistance_WhenAlreadySpaced	Passed	1
coverage	SpacingResolver_ViolatingPair_MeetsMinSeparationAfterEnforce	Passed	1
coverage	SpacingResolver_WorkedExample_AgentADisplaced	Passed	1
